Season	Player	Team	GP	TOI	Shots Against	Saves	Goals Against	SV%	GAA	GSAA	xG Against	HD Shots Against	HD Saves	HD Goals Against	HDSV%	HDGAA	HDGSAA	MD Shots Against	MD Saves	MD Goals Against	MDSV%	MDGAA	MDGSAA	LD Shots Against	LD Saves	LD Goals Against	LDSV%	LDGAA	LDGSAA	Rush Attempts Against	Rebound Attempts Against	Avg. Shot Distance	Avg. Goal Distance
20092010	Rick DiPietro	NYI	8	374.41666666667	170	154	16	0.906	2.56	-2.37	11.65	31	23	8	0.742	1.28	-2.61	50	46	4	0.92	0.64	-0.1	78	75	3	0.962	0.48	-0.78	16	10	40.26	32.38
20092010	Jeff Deslauriers	EDM	48	2162.1333333333	1175	1064	111	0.906	3.08	-16.82	96.94	313	250	63	0.799	1.75	-8.54	318	288	30	0.906	0.83	-5.19	508	491	17	0.967	0.47	-2.54	70	119	35.47	25.2
20092010	Devan Dubnyk	EDM	19	827.71666666667	436	395	41	0.906	2.97	-6.05	35.57	120	98	22	0.817	1.59	-1.12	122	107	15	0.877	1.09	-5.48	190	186	4	0.979	0.29	1.41	27	39	33.24	21.15
20092010	Michael Leighton	CAR, PHI	34	1307.3333333333	675	610	65	0.904	2.98	-10.89	55.77	190	150	40	0.789	1.84	-6.94	177	161	16	0.91	0.73	-2.19	276	268	8	0.971	0.37	-0.14	39	77	35.57	24.02
20092010	Brian Elliott	OTT	55	2330.7333333333	1017	919	98	0.904	2.52	-16.48	78.43	297	243	54	0.818	1.39	-2.32	244	214	30	0.877	0.77	-10.97	449	436	13	0.971	0.33	-0.22	53	111	35.21	24.68
20092010	Alex Auld	DAL, NYR	24	1024	472	426	46	0.903	2.7	-8.17	32.81	111	88	23	0.793	1.35	-3.69	126	109	17	0.865	1	-7.17	224	218	6	0.973	0.35	0.38	20	30	35.8	20.07
20092010	Vesa Toskala	CGY, TOR	32	1240.6666666667	573	517	56	0.902	2.71	-10.07	44.86	151	126	25	0.834	1.21	1.27	161	142	19	0.882	0.92	-6.44	243	231	12	0.951	0.58	-5.08	36	35	34.56	26.66
20092010	Johan Backlund	PHI	1	31.333333333333	20	18	2	0.9	3.83	-0.4	1.67	6	4	2	0.667	3.83	-0.96	5	5	0	1	0	0.39	9	9	0	1	0	0.26	1	3	36.65	13.5
20092010	Chris Osgood	DET	23	959.85	439	394	45	0.897	2.81	-9.81	35.24	126	103	23	0.817	1.44	-1.08	108	96	12	0.889	0.75	-3.58	190	180	10	0.947	0.63	-4.59	35	38	34.23	24.76
20092010	Cristobal Huet	CHI	48	2119.4833333333	831	744	87	0.895	2.46	-20.39	66.87	235	185	50	0.787	1.42	-9.11	260	234	26	0.9	0.74	-5.72	320	310	10	0.969	0.28	-0.89	52	65	33.13	20.53
20092010	Alexander Salak	FLA	2	33.933333333333	18	16	2	0.889	3.54	-0.56	1.75	6	6	0	1	0	1.04	6	5	1	0.833	1.77	-0.53	6	5	1	0.833	1.77	-0.83	0	3	41.94	44.5
20092010	Pascal Leclaire	OTT	34	1325.7333333333	590	522	68	0.885	3.08	-20.71	50.15	179	138	41	0.771	1.86	-9.85	138	126	12	0.913	0.54	-1.24	259	244	15	0.942	0.68	-7.63	34	71	34.03	24.25
20092010	Matt Climie	DAL	1	48.35	34	30	4	0.882	4.96	-1.27	2.72	14	11	3	0.786	3.72	-0.56	8	7	1	0.875	1.24	-0.38	11	11	0	1	0	0.31	2	4	34.94	15.5
20092010	Dustin Tokarski	T.B	2	38.183333333333	15	13	2	0.867	3.14	-0.8	1.38	4	2	2	0.5	3.14	-1.3	5	5	0	1	0	0.39	5	5	0	1	0	0.14	1	3	34.13	13.5
20092010	Wade Dubielewicz	MIN	3	78.733333333333	22	19	3	0.864	2.29	-1.24	1.43	7	4	3	0.571	2.29	-1.78	4	4	0	1	0	0.31	9	9	0	1	0	0.26	4	0	39.45	32.67
20092010	Steve Valiquette	NYR	6	224.56666666667	96	82	14	0.854	3.74	-6.3	7.92	26	22	4	0.846	1.07	0.52	31	26	5	0.839	1.34	-2.58	38	33	5	0.868	1.34	-3.92	5	9	32	32.79
20092010	John Curry	PIT	1	20.483333333333	13	9	4	0.692	11.72	-2.96	0.95	5	2	3	0.4	8.79	-2.13	4	3	1	0.75	2.93	-0.69	4	4	0	1	0	0.11	0	0	28.31	13.25
20092010	Jeremy Duchesne	PHI	1	12.05	3	2	1	0.667	4.98	-0.76	0.26	1	1	0	1	0	0.17	1	1	0	1	0	0.08	1	0	1	0	4.98	-0.97	1	0	26.67	34
20102011	Alex Stalock	S.J	1	22.266666666667	4	4	0	1	0	0.31	0.49	0	0	0	-	0	0	2	2	0	1	0	0.15	2	2	0	1	0	0.06	0	1	32.75	-
20102011	Richard Bachman	DAL	1	6.0833333333333	1	1	0	1	0	0.08	0.16	1	1	0	1	0	0.17	0	0	0	-	0	0	0	0	0	-	0	0	0	0	16	-
20102011	Jacob Markstrom	FLA	1	34.266666666667	7	7	0	1	0	0.55	0.43	2	2	0	1	0	0.35	0	0	0	-	0	0	5	5	0	1	0	0.14	0	0	43.29	-
20102011	Cedrick Desjardins	T.B	2	91.1	44	43	1	0.977	0.66	2.43	2.7	14	14	0	1	0	2.42	11	10	1	0.909	0.66	-0.19	16	16	0	1	0	0.45	5	5	39.02	31
20102011	Michael Leighton	PHI	1	43.716666666667	26	25	1	0.962	1.37	1.03	1.86	5	5	0	1	0	0.86	8	8	0	1	0	0.59	13	12	1	0.923	1.37	-0.63	1	4	37.08	15
20102011	Martin Gerber	EDM	3	140.3	74	71	3	0.959	1.28	2.76	6.59	28	25	3	0.893	1.28	1.84	17	17	0	1	0	1.25	27	27	0	1	0	0.76	3	7	30.03	10.67
